resnet50,0.9099999999999999,25,5,5,140.60000000000002,0.8209278758008287
resnet101,0.9099999999999999,25,5,5,92.4,0.8126538682632052
vgg11,0.9099999999999999,25,5,5,120.2,0.7742561291832835
vgg16,0.9099999999999999,25,5,5,108.0,0.7672797544924437
vgg19,0.9099999999999999,25,5,5,102.2,0.7740757511242494
alexnet,0.9099999999999999,25,5,6,114.80000000000001,0.727653617036489
fc1,0.9099999999999999,25,5,6,-8.199999999999996,0.3690722513340969
fc2,0.9099999999999999,25,5,6,62.0,0.3737298950810599
googlenet,0.9099999999999999,25,5,6,105.6,0.7823321093383461
lenet,0.9099999999999999,25,5,6,127.4,0.6223919527676027
resnet34,0.9099999999999999,25,5,6,93.6,0.8189196242343777
resnet50,0.9099999999999999,25,5,6,140.4,0.8187503194917048
resnet101,0.9099999999999999,25,5,6,86.19999999999999,0.8116909810915974
vgg11,0.9099999999999999,25,5,6,127.60000000000001,0.7723995095420402
vgg16,0.9099999999999999,25,5,6,101.0,0.7649396065728136
vgg19,0.9099999999999999,25,5,6,99.0,0.772277448085443
alexnet,0.9099999999999999,25,5,7,104.4,0.7260376843661543
fc1,0.9099999999999999,25,5,7,-2.1999999999999957,0.36873883398861057
fc2,0.9099999999999999,25,5,7,59.400000000000006,0.37306041035597653
googlenet,0.9099999999999999,25,5,7,92.0,0.7808867549030056
lenet,0.9099999999999999,25,5,7,113.0,0.6200736338644474
resnet34,0.9099999999999999,25,5,7,120.0,0.8171576281206643
resnet50,0.9099999999999999,25,5,7,128.8,0.816907850940712
resnet101,0.9099999999999999,25,5,7,86.6,0.8108549182149655
vgg11,0.9099999999999999,25,5,7,133.8,0.770929132678401
vgg16,0.9099999999999999,25,5,7,113.4,0.7626772495194643
vgg19,0.9099999999999999,25,5,7,89.0,0.7710421594845994
alexnet,0.9099999999999999,25,5,8,107.60000000000001,0.7249729651228141
fc1,0.9099999999999999,25,5,8,-0.3999999999999986,0.3686702518878559
fc2,0.9099999999999999,25,5,8,62.0,0.3723818183030299
googlenet,0.9099999999999999,25,5,8,77.6,0.7797861482757558
lenet,0.9099999999999999,25,5,8,119.2,0.6181636349355877
resnet34,0.9099999999999999,25,5,8,119.2,0.8160482544669354
resnet50,0.9099999999999999,25,5,8,144.2,0.8159540915994443
resnet101,0.9099999999999999,25,5,8,88.6,0.8094113589083892
vgg11,0.9099999999999999,25,5,8,134.4,0.7697802869433492
vgg16,0.9099999999999999,25,5,8,116.4,0.7613318794635457
vgg19,0.9099999999999999,25,5,8,114.0,0.7703208330292974
alexnet,0.9099999999999999,25,5,9,116.00000000000001,0.7244534775174997
fc1,0.9099999999999999,25,5,9,13.400000000000002,0.36860001658093683
fc2,0.9099999999999999,25,5,9,60.2,0.37213578812081455
googlenet,0.9099999999999999,25,5,9,85.19999999999999,0.7777979924157861
lenet,0.9099999999999999,25,5,9,118.8,0.6164117258914648
resnet34,0.9099999999999999,25,5,9,106.6,0.8154972385300935
resnet50,0.9099999999999999,25,5,9,146.2,0.8152994441387323
resnet101,0.9099999999999999,25,5,9,87.8,0.808137336524698
vgg11,0.9099999999999999,25,5,9,125.4,0.7686659957517362
vgg16,0.9099999999999999,25,5,9,116.4,0.7606910428381104
vgg19,0.9099999999999999,25,5,9,124.6,0.7694624720698643
alexnet,0.9099999999999999,25,5,10,113.80000000000001,0.7240314089073151
fc1,0.9099999999999999,25,5,10,14.0,0.36846072491165993
fc2,0.9099999999999999,25,5,10,61.6,0.3715743039087733
googlenet,0.9099999999999999,25,5,10,77.19999999999999,0.7756170500658899
lenet,0.9099999999999999,25,5,10,95.6,0.6157606603869362
resnet34,0.9099999999999999,25,5,10,116.2,0.815350619855347
resnet50,0.9099999999999999,25,5,10,148.2,0.8146927449032195
resnet101,0.9099999999999999,25,5,10,91.19999999999999,0.8073216549617779
vgg11,0.9099999999999999,25,5,10,130.8,0.7677157420978957
vgg16,0.9099999999999999,25,5,10,107.4,0.7599141589038865
vgg19,0.9099999999999999,25,5,10,114.2,0.7683911036849832
alexnet,0.9099999999999999,25,5,11,112.80000000000001,0.7238383819447584
fc1,0.9099999999999999,25,5,11,11.0,0.3683775173610107
fc2,0.9099999999999999,25,5,11,59.2,0.3706985496475279
googlenet,0.9099999999999999,25,5,11,76.39999999999999,0.7747213847312996
lenet,0.9099999999999999,25,5,11,95.4,0.6147896504314266
resnet34,0.9099999999999999,25,5,11,102.6,0.8148260163517345
resnet50,0.9099999999999999,25,5,11,148.8,0.8144187068272997
resnet101,0.9099999999999999,25,5,11,85.4,0.8068506537236334
vgg11,0.9099999999999999,25,5,11,133.8,0.766987809090693
vgg16,0.9099999999999999,25,5,11,111.6,0.7595868752514784
vgg19,0.9099999999999999,25,5,11,120.8,0.7677816932012113
alexnet,0.9099999999999999,25,5,12,112.80000000000001,0.7237351460832049
fc1,0.9099999999999999,25,5,12,14.200000000000003,0.36821088251515466
fc2,0.9099999999999999,25,5,12,63.800000000000004,0.37037759850979823
googlenet,0.9099999999999999,25,5,12,80.0,0.774479029096931
lenet,0.9099999999999999,25,5,12,96.8,0.6143751578642753
resnet34,0.9099999999999999,25,5,12,95.6,0.81429199385914
resnet50,0.9099999999999999,25,5,12,149.60000000000002,0.8141245808935852
resnet101,0.9099999999999999,25,5,12,88.6,0.8065620453555095
vgg11,0.9099999999999999,25,5,12,137.0,0.766706455243035
vgg16,0.9099999999999999,25,5,12,109.8,0.7591969763421227
vgg19,0.9099999999999999,25,5,12,119.4,0.7673093528511475
alexnet,0.9099999999999999,25,5,13,113.80000000000001,0.7239335207685644
fc1,0.9099999999999999,25,5,13,11.400000000000002,0.36814312576366465
fc2,0.9099999999999999,25,5,13,67.80000000000001,0.37025433798306284
googlenet,0.9099999999999999,25,5,13,96.6,0.7741185665656833
lenet,0.9099999999999999,25,5,13,107.6,0.614145787894825
resnet34,0.9099999999999999,25,5,13,95.6,0.8142801629237373
resnet50,0.9099999999999999,25,5,13,149.8,0.8137410425804347
resnet101,0.9099999999999999,25,5,13,78.4,0.8063553613912772
vgg11,0.9099999999999999,25,5,13,135.6,0.7664677561879591
vgg16,0.9099999999999999,25,5,13,113.2,0.7586153876270523
vgg19,0.9099999999999999,25,5,13,117.2,0.766828374573384
alexnet,0.9099999999999999,25,5,14,108.20000000000002,0.7239025952036338
fc1,0.9099999999999999,25,5,14,11.200000000000003,0.3679790619033584
fc2,0.9099999999999999,25,5,14,72.2,0.3701026973215953
googlenet,0.9099999999999999,25,5,14,96.6,0.7738067718061938
lenet,0.9099999999999999,25,5,14,122.0,0.6138035358851884
resnet34,0.9099999999999999,25,5,14,111.2,0.8140596657633763
resnet50,0.9099999999999999,25,5,14,141.4,0.8136679541240438
resnet101,0.9099999999999999,25,5,14,78.4,0.8062366368635273
vgg11,0.9099999999999999,25,5,14,137.0,0.7660190485172114
vgg16,0.9099999999999999,25,5,14,103.6,0.7580940728868171
vgg19,0.9099999999999999,25,5,14,118.8,0.7663212553183012
alexnet,0.9099999999999999,25,5,15,109.80000000000001,0.7236129072261052
fc1,0.9099999999999999,25,5,15,10.200000000000003,0.3679150919513606
fc2,0.9099999999999999,25,5,15,72.2,0.3700112689373683
googlenet,0.9099999999999999,25,5,15,93.19999999999999,0.7730364355983449
lenet,0.9099999999999999,25,5,15,126.4,0.6131721909229249
resnet34,0.9099999999999999,25,5,15,94.8,0.8137748658451665
resnet50,0.9099999999999999,25,5,15,141.4,0.8135115729209167
resnet101,0.9099999999999999,25,5,15,78.4,0.8062705329554586
vgg11,0.9099999999999999,25,5,15,131.8,0.7656676831235674
vgg16,0.9099999999999999,25,5,15,108.6,0.7579016936053625
vgg19,0.9099999999999999,25,5,15,119.4,0.7659966311506616
alexnet,0.9099999999999999,25,5,16,108.00000000000001,0.7234410062083462
fc1,0.9099999999999999,25,5,16,11.0,0.3680926652373998
fc2,0.9099999999999999,25,5,16,72.2,0.36987239347445466
googlenet,0.9099999999999999,25,5,16,91.19999999999999,0.7723024493737535
lenet,0.9099999999999999,25,5,16,125.4,0.6127726831080321
resnet34,0.9099999999999999,25,5,16,94.8,0.8137105630873175
resnet50,0.9099999999999999,25,5,16,138.2,0.8132604246390699
resnet101,0.9099999999999999,25,5,16,78.4,0.8062375032095849
vgg11,0.9099999999999999,25,5,16,130.8,0.7654704097171248
vgg16,0.9099999999999999,25,5,16,108.6,0.7579028794090059
vgg19,0.9099999999999999,25,5,16,128.8,0.7659140900417769
alexnet,0.9099999999999999,25,5,17,109.4,0.7231769892992584
fc1,0.9099999999999999,25,5,17,1.4000000000000021,0.36821436539357955
fc2,0.9099999999999999,25,5,17,72.4,0.36965745604537453
googlenet,0.9099999999999999,25,5,17,97.0,0.7721451114944002
lenet,0.9099999999999999,25,5,17,125.4,0.6125816623108689
resnet34,0.9099999999999999,25,5,17,94.8,0.8136188045092736
resnet50,0.9099999999999999,25,5,17,138.2,0.8131440174217375
resnet101,0.9099999999999999,25,5,17,81.6,0.8061146162188646
vgg11,0.9099999999999999,25,5,17,119.60000000000001,0.7652731363106822
vgg16,0.9099999999999999,25,5,17,108.6,0.7577668195595834
vgg19,0.9099999999999999,25,5,17,128.8,0.7658521155929797
alexnet,0.9099999999999999,25,5,18,114.20000000000002,0.722824660250608
fc1,0.9099999999999999,25,5,18,11.200000000000003,0.36803583469587386
fc2,0.9099999999999999,25,5,18,74.8,0.3695813940792081
googlenet,0.9099999999999999,25,5,18,100.0,0.7713865557874803
lenet,0.9099999999999999,25,5,18,122.2,0.6123872263382211
resnet34,0.9099999999999999,25,5,18,93.2,0.8135391775611229
resnet50,0.9099999999999999,25,5,18,143.0,0.8130792405457127
resnet101,0.9099999999999999,25,5,18,80.0,0.8059230108374326
vgg11,0.9099999999999999,25,5,18,134.6,0.765051405809797
vgg16,0.9099999999999999,25,5,18,108.6,0.7577668195595834
vgg19,0.9099999999999999,25,5,18,128.8,0.7657493456333644
alexnet,0.9099999999999999,25,5,19,114.20000000000002,0.7226674079452663
fc1,0.9099999999999999,25,5,19,11.400000000000002,0.36792587389102244
fc2,0.9099999999999999,25,5,19,74.8,0.3695813940792081
googlenet,0.9099999999999999,25,5,19,98.6,0.7705440356720527
lenet,0.9099999999999999,25,5,19,115.6,0.6122157666104955
resnet34,0.9099999999999999,25,5,19,96.0,0.8135136777357806
resnet50,0.9099999999999999,25,5,19,140.4,0.8128871747131496
resnet101,0.9099999999999999,25,5,19,76.6,0.8058018768367375
vgg11,0.9099999999999999,25,5,19,134.0,0.7646505720852603
vgg16,0.9099999999999999,25,5,19,108.6,0.7577668195595834
vgg19,0.9099999999999999,25,5,19,128.4,0.765546634747565
alexnet,0.1,5,10,3,57.20000000000002,0.7344476095154088
fc1,0.1,5,10,3,4.600000000000001,0.37326851221314883
fc2,0.1,5,10,3,53.800000000000004,0.37583812331431743
googlenet,0.1,5,10,3,76.6,0.7937527003008231
lenet,0.1,5,10,3,128.6,0.6334434645956404
resnet34,0.1,5,10,3,98.4,0.8279892681482044
resnet50,0.1,5,10,3,131.8,0.8267126945994036
resnet101,0.1,5,10,3,75.8,0.8192556134158108
vgg11,0.1,5,10,3,123.60000000000001,0.7821025800765247
vgg16,0.1,5,10,3,105.0,0.7769143683526771
vgg19,0.1,5,10,3,119.4,0.7814439977171883
alexnet,0.1,5,10,4,79.00000000000001,0.7310986005843505
fc1,0.1,5,10,4,-3.0,0.37086703059128195
fc2,0.1,5,10,4,58.800000000000004,0.3750753054433332
googlenet,0.1,5,10,4,72.6,0.788312896745911
lenet,0.1,5,10,4,117.8,0.6269379642954274
resnet34,0.1,5,10,4,119.8,0.823949539093275
resnet50,0.1,5,10,4,122.80000000000001,0.8229978699865643
resnet101,0.1,5,10,4,60.0,0.8145672168817909
vgg11,0.1,5,10,4,123.2,0.7773161606952825
vgg16,0.1,5,10,4,93.0,0.7704320894800625
vgg19,0.1,5,10,4,126.2,0.7768214909776512
alexnet,0.1,5,10,5,84.80000000000001,0.7293665072071032
fc1,0.1,5,10,5,5.800000000000001,0.37087624327260277
fc2,0.1,5,10,5,64.2,0.37440892340819637
googlenet,0.1,5,10,5,80.39999999999999,0.7843194177367615
lenet,0.1,5,10,5,121.0,0.624459516383822
resnet34,0.1,5,10,5,119.2,0.8210833423442125
resnet50,0.1,5,10,5,115.80000000000001,0.8209278758008287
resnet101,0.1,5,10,5,47.0,0.8126538682632052
vgg11,0.1,5,10,5,107.0,0.7742561291832835
vgg16,0.1,5,10,5,47.400000000000006,0.7672797544924437
vgg19,0.1,5,10,5,131.6,0.7740757511242494
alexnet,0.1,5,10,6,72.4,0.727653617036489
fc1,0.1,5,10,6,7.400000000000002,0.36945104889130564
fc2,0.1,5,10,6,58.6,0.3737298950810599
googlenet,0.1,5,10,6,81.19999999999999,0.7823321093383461
lenet,0.1,5,10,6,85.2,0.6217871844493407
resnet34,0.1,5,10,6,119.2,0.8189196242343777
resnet50,0.1,5,10,6,141.4,0.8187503194917048
resnet101,0.1,5,10,6,84.8,0.8116909810915974
vgg11,0.1,5,10,6,121.0,0.7723995095420402
vgg16,0.1,5,10,6,87.8,0.7649396065728136
vgg19,0.1,5,10,6,125.4,0.772277448085443
alexnet,0.1,5,10,7,80.20000000000002,0.7260376843661543
fc1,0.1,5,10,7,-5.199999999999996,0.36856329767512847
fc2,0.1,5,10,7,58.6,0.3730535604979221
googlenet,0.1,5,10,7,100.19999999999999,0.7808867549030056
lenet,0.1,5,10,7,109.4,0.6200128838292422
resnet34,0.1,5,10,7,118.4,0.8171576281206643
resnet50,0.1,5,10,7,119.4,0.816907850940712
resnet101,0.1,5,10,7,55.599999999999994,0.8108549182149655
vgg11,0.1,5,10,7,124.2,0.770929132678401
vgg16,0.1,5,10,7,78.4,0.7626772495194643
vgg19,0.1,5,10,7,124.4,0.7710421594845994
alexnet,0.1,5,10,8,103.60000000000001,0.7249729651228141
fc1,0.1,5,10,8,7.200000000000003,0.3690711577087565
fc2,0.1,5,10,8,40.400000000000006,0.3723818183030299
googlenet,0.1,5,10,8,102.19999999999999,0.7797861482757558
lenet,0.1,5,10,8,82.4,0.6181636349355877
resnet34,0.1,5,10,8,117.6,0.8160482544669354
resnet50,0.1,5,10,8,121.2,0.8159540915994443
resnet101,0.1,5,10,8,63.199999999999996,0.8094113589083892
vgg11,0.1,5,10,8,117.80000000000001,0.7697802869433492
vgg16,0.1,5,10,8,93.8,0.7613318794635457
vgg19,0.1,5,10,8,125.8,0.7703208330292974
alexnet,0.1,5,10,9,96.20000000000002,0.7244534775174997
fc1,0.1,5,10,9,5.0,0.36849086270175196
fc2,0.1,5,10,9,43.0,0.37213578812081455
googlenet,0.1,5,10,9,101.6,0.7777979924157861
lenet,0.1,5,10,9,104.4,0.6164117258914648
resnet34,0.1,5,10,9,117.8,0.8154972385300935
resnet50,0.1,5,10,9,119.0,0.8152994441387323
resnet101,0.1,5,10,9,58.39999999999999,0.808137336524698
vgg11,0.1,5,10,9,120.2,0.7686659957517362
vgg16,0.1,5,10,9,94.4,0.7606910428381104
vgg19,0.1,5,10,9,127.2,0.7694624720698643
alexnet,0.1,5,10,10,92.80000000000001,0.7240314089073151
fc1,0.1,5,10,10,-6.0,0.3684477007162995
fc2,0.1,5,10,10,46.0,0.3715743039087733
googlenet,0.1,5,10,10,93.6,0.7756170500658899
lenet,0.1,5,10,10,108.4,0.6157606603869362
resnet34,0.1,5,10,10,112.4,0.815350619855347
resnet50,0.1,5,10,10,134.2,0.8146927449032195
resnet101,0.1,5,10,10,55.0,0.8073216549617779
vgg11,0.1,5,10,10,120.4,0.7677157420978957
vgg16,0.1,5,10,10,93.0,0.7599141589038865
vgg19,0.1,5,10,10,129.4,0.7683911036849832
alexnet,0.1,5,10,11,92.60000000000001,0.7238383819447584
fc1,0.1,5,10,11,0.0,0.3683775173610107
fc2,0.1,5,10,11,39.0,0.3706985496475279
googlenet,0.1,5,10,11,100.8,0.7747213847312996
lenet,0.1,5,10,11,96.6,0.6147896504314266
resnet34,0.1,5,10,11,112.0,0.8148260163517345
resnet50,0.1,5,10,11,132.60000000000002,0.8144187068272997
resnet101,0.1,5,10,11,37.39999999999999,0.8068506537236334
vgg11,0.1,5,10,11,120.4,0.766987809090693
vgg16,0.1,5,10,11,95.8,0.7595868752514784
vgg19,0.1,5,10,11,131.8,0.7677816932012113
alexnet,0.1,5,10,12,92.60000000000001,0.7237351460832049
fc1,0.1,5,10,12,-36.99999999999999,0.36821088251515466
fc2,0.1,5,10,12,20.799999999999997,0.36996522945483384
googlenet,0.1,5,10,12,101.0,0.774479029096931
lenet,0.1,5,10,12,109.4,0.6143751578642753
resnet34,0.1,5,10,12,105.6,0.81429199385914
resnet50,0.1,5,10,12,126.60000000000001,0.8141245808935852
resnet101,0.1,5,10,12,50.599999999999994,0.8065620453555095
vgg11,0.1,5,10,12,114.4,0.766706455243035
vgg16,0.1,5,10,12,75.6,0.7591969763421227
vgg19,0.1,5,10,12,114.4,0.7673093528511475
alexnet,0.1,5,10,13,86.4,0.7239335207685644
fc1,0.1,5,10,13,-47.800000000000004,0.36814312576366465
fc2,0.1,5,10,13,45.400000000000006,0.37025433798306284
googlenet,0.1,5,10,13,100.6,0.7741185665656833
lenet,0.1,5,10,13,122.8,0.614145787894825
resnet34,0.1,5,10,13,105.6,0.8142801629237373
resnet50,0.1,5,10,13,133.4,0.8137410425804347
resnet101,0.1,5,10,13,50.599999999999994,0.8063553613912772
vgg11,0.1,5,10,13,101.4,0.7664677561879591
vgg16,0.1,5,10,13,85.4,0.7586153876270523
vgg19,0.1,5,10,13,120.2,0.766828374573384
alexnet,0.1,5,10,14,86.4,0.7239025952036338
fc1,0.1,5,10,14,-16.0,0.3679790619033584
fc2,0.1,5,10,14,45.2,0.3701026973215953
googlenet,0.1,5,10,14,99.0,0.7738067718061938
lenet,0.1,5,10,14,123.0,0.6138035358851884
resnet34,0.1,5,10,14,111.8,0.8140596657633763
resnet50,0.1,5,10,14,126.4,0.8136679541240438
resnet101,0.1,5,10,14,48.2,0.8062366368635273
vgg11,0.1,5,10,14,94.2,0.7660190485172114
vgg16,0.1,5,10,14,104.4,0.7580940728868171
vgg19,0.1,5,10,14,128.0,0.7663212553183012
alexnet,0.1,5,10,15,94.20000000000002,0.7236129072261052
fc1,0.1,5,10,15,-7.0,0.3679150919513606
fc2,0.1,5,10,15,45.400000000000006,0.3700112689373683
googlenet,0.1,5,10,15,97.0,0.7730364355983449
lenet,0.1,5,10,15,123.8,0.6131721909229249
resnet34,0.1,5,10,15,111.2,0.8137748658451665
resnet50,0.1,5,10,15,126.60000000000001,0.8135115729209167
resnet101,0.1,5,10,15,48.8,0.8062705329554586
vgg11,0.1,5,10,15,94.2,0.7656676831235674
vgg16,0.1,5,10,15,99.4,0.7579016936053625
vgg19,0.1,5,10,15,128.2,0.7659966311506616
alexnet,0.1,5,10,16,85.20000000000002,0.7234410062083462
fc1,0.1,5,10,16,-3.6000000000000014,0.3680926652373998
fc2,0.1,5,10,16,39.2,0.36987239347445466
googlenet,0.1,5,10,16,87.39999999999999,0.7723024493737535
lenet,0.1,5,10,16,124.0,0.6127726831080321
resnet34,0.1,5,10,16,111.2,0.8137105630873175
resnet50,0.1,5,10,16,135.0,0.8132604246390699
resnet101,0.1,5,10,16,60.0,0.8062375032095849
vgg11,0.1,5,10,16,80.2,0.7654704097171248
vgg16,0.1,5,10,16,99.4,0.7579028794090059
vgg19,0.1,5,10,16,128.2,0.7659140900417769
alexnet,0.1,5,10,17,79.80000000000001,0.7231769892992584
fc1,0.1,5,10,17,-2.799999999999997,0.36821436539357955
fc2,0.1,5,10,17,48.400000000000006,0.36965745604537453
googlenet,0.1,5,10,17,82.6,0.7721451114944002
lenet,0.1,5,10,17,124.0,0.6125816623108689
resnet34,0.1,5,10,17,111.2,0.8136188045092736
resnet50,0.1,5,10,17,142.2,0.8131440174217375
resnet101,0.1,5,10,17,72.8,0.8061146162188646
vgg11,0.1,5,10,17,97.80000000000001,0.7652731363106822
vgg16,0.1,5,10,17,99.4,0.7577668195595834
vgg19,0.1,5,10,17,128.2,0.7658521155929797
alexnet,0.1,5,10,18,72.00000000000001,0.722824660250608
fc1,0.1,5,10,18,-21.6,0.36803583469587386
fc2,0.1,5,10,18,46.400000000000006,0.3695813940792081
googlenet,0.1,5,10,18,82.6,0.7713865557874803
lenet,0.1,5,10,18,123.0,0.6123872263382211
resnet34,0.1,5,10,18,109.2,0.8135391775611229
resnet50,0.1,5,10,18,134.8,0.8130792405457127
resnet101,0.1,5,10,18,67.0,0.8059230108374326
vgg11,0.1,5,10,18,102.0,0.765051405809797
vgg16,0.1,5,10,18,99.4,0.7577668195595834
vgg19,0.1,5,10,18,127.0,0.7657493456333644
alexnet,0.1,5,10,19,72.00000000000001,0.7226674079452663
fc1,0.1,5,10,19,4.600000000000001,0.36792587389102244
fc2,0.1,5,10,19,46.400000000000006,0.3695813940792081
googlenet,0.1,5,10,19,82.39999999999999,0.7705440356720527
lenet,0.1,5,10,19,123.0,0.6122157666104955
resnet34,0.1,5,10,19,104.8,0.8135136777357806
resnet50,0.1,5,10,19,134.8,0.8128871747131496
resnet101,0.1,5,10,19,64.8,0.8058018768367375
vgg11,0.1,5,10,19,118.0,0.7646505720852603
vgg16,0.1,5,10,19,99.4,0.7577668195595834
vgg19,0.1,5,10,19,127.0,0.765546634747565
alexnet,0.19,5,10,3,113.80000000000001,0.7344476095154088
fc1,0.19,5,10,3,-8.0,0.37326851221314883
fc2,0.19,5,10,3,66.2,0.37583812331431743
googlenet,0.19,5,10,3,86.8,0.7937527003008231
lenet,0.19,5,10,3,110.8,0.6334434645956404
resnet34,0.19,5,10,3,88.2,0.8279892681482044
resnet50,0.19,5,10,3,147.60000000000002,0.8267126945994036
resnet101,0.19,5,10,3,76.6,0.8192556134158108
vgg11,0.19,5,10,3,132.4,0.7821025800765247
vgg16,0.19,5,10,3,92.0,0.7769143683526771
vgg19,0.19,5,10,3,122.0,0.7814439977171883
alexnet,0.19,5,10,4,90.00000000000001,0.7310986005843505
fc1,0.19,5,10,4,-1.6000000000000014,0.37086703059128195
fc2,0.19,5,10,4,70.6,0.375299089117307
googlenet,0.19,5,10,4,91.8,0.788312896745911
lenet,0.19,5,10,4,111.0,0.6269379642954274
resnet34,0.19,5,10,4,119.4,0.823949539093275
resnet50,0.19,5,10,4,151.4,0.8229978699865643
resnet101,0.19,5,10,4,57.0,0.8145672168817909
vgg11,0.19,5,10,4,125.0,0.7773161606952825
vgg16,0.19,5,10,4,66.0,0.7704320894800625
vgg19,0.19,5,10,4,126.6,0.7768214909776512
alexnet,0.19,5,10,5,98.80000000000001,0.7293665072071032
fc1,0.19,5,10,5,0.6000000000000014,0.37087624327260277
fc2,0.19,5,10,5,54.6,0.37440892340819637
googlenet,0.19,5,10,5,97.8,0.7843194177367615
lenet,0.19,5,10,5,120.4,0.624459516383822
resnet34,0.19,5,10,5,116.2,0.8210833423442125
resnet50,0.19,5,10,5,145.0,0.8209278758008287
resnet101,0.19,5,10,5,35.39999999999999,0.8126538682632052
vgg11,0.19,5,10,5,109.4,0.7742561291832835
vgg16,0.19,5,10,5,48.2,0.7672797544924437
vgg19,0.19,5,10,5,132.6,0.7740757511242494
alexnet,0.19,5,10,6,90.60000000000001,0.727653617036489
fc1,0.19,5,10,6,7.400000000000002,0.36945104889130564
fc2,0.19,5,10,6,61.400000000000006,0.3737298950810599
googlenet,0.19,5,10,6,99.8,0.7823321093383461
lenet,0.19,5,10,6,95.0,0.6217871844493407
resnet34,0.19,5,10,6,119.6,0.8189196242343777
resnet50,0.19,5,10,6,139.8,0.8187503194917048
resnet101,0.19,5,10,6,86.19999999999999,0.8116909810915974
vgg11,0.19,5,10,6,126.2,0.7723995095420402
vgg16,0.19,5,10,6,77.8,0.7649396065728136
vgg19,0.19,5,10,6,128.4,0.772277448085443
alexnet,0.19,5,10,7,84.20000000000002,0.7260376843661543
fc1,0.19,5,10,7,3.0,0.369273683355145
fc2,0.19,5,10,7,63.6,0.3730535604979221
googlenet,0.19,5,10,7,92.19999999999999,0.7808867549030056
lenet,0.19,5,10,7,99.6,0.6200128838292422
resnet34,0.19,5,10,7,118.6,0.8171576281206643
resnet50,0.19,5,10,7,137.2,0.816907850940712
resnet101,0.19,5,10,7,74.19999999999999,0.8108549182149655
vgg11,0.19,5,10,7,131.8,0.770929132678401
vgg16,0.19,5,10,7,95.8,0.7626772495194643
vgg19,0.19,5,10,7,124.4,0.7710421594845994
alexnet,0.19,5,10,8,93.4,0.7249729651228141
fc1,0.19,5,10,8,2.400000000000002,0.3686702518878559
fc2,0.19,5,10,8,36.0,0.37221132253343864
googlenet,0.19,5,10,8,99.19999999999999,0.7797861482757558
lenet,0.19,5,10,8,107.6,0.6181636349355877
resnet34,0.19,5,10,8,107.4,0.8160482544669354
resnet50,0.19,5,10,8,140.60000000000002,0.8159540915994443
resnet101,0.19,5,10,8,72.6,0.8094113589083892
vgg11,0.19,5,10,8,130.60000000000002,0.7697802869433492
vgg16,0.19,5,10,8,87.6,0.7613318794635457
vgg19,0.19,5,10,8,126.8,0.7703208330292974
alexnet,0.19,5,10,9,102.20000000000002,0.7244534775174997
fc1,0.19,5,10,9,5.200000000000003,0.36849086270175196
fc2,0.19,5,10,9,47.800000000000004,0.37213578812081455
googlenet,0.19,5,10,9,97.6,0.7777979924157861
lenet,0.19,5,10,9,107.2,0.6164117258914648
resnet34,0.19,5,10,9,117.8,0.8154972385300935
resnet50,0.19,5,10,9,140.60000000000002,0.8152994441387323
resnet101,0.19,5,10,9,65.19999999999999,0.808137336524698
vgg11,0.19,5,10,9,132.0,0.7686659957517362
vgg16,0.19,5,10,9,86.6,0.7606910428381104
vgg19,0.19,5,10,9,128.2,0.7694624720698643
alexnet,0.19,5,10,10,102.00000000000001,0.7240314089073151
fc1,0.19,5,10,10,-4.0,0.3684054349853228
fc2,0.19,5,10,10,55.2,0.3715743039087733
googlenet,0.19,5,10,10,90.6,0.7756170500658899
lenet,0.19,5,10,10,103.8,0.6157606603869362
resnet34,0.19,5,10,10,118.2,0.815350619855347
resnet50,0.19,5,10,10,131.2,0.8146927449032195
resnet101,0.19,5,10,10,55.0,0.8073216549617779
vgg11,0.19,5,10,10,133.0,0.7677157420978957
vgg16,0.19,5,10,10,92.4,0.7599141589038865
vgg19,0.19,5,10,10,125.6,0.7683911036849832
alexnet,0.19,5,10,11,102.00000000000001,0.7238383819447584
fc1,0.19,5,10,11,-10.600000000000001,0.3683775173610107
fc2,0.19,5,10,11,33.0,0.3706985496475279
googlenet,0.19,5,10,11,97.8,0.7747213847312996
lenet,0.19,5,10,11,107.6,0.6147896504314266
resnet34,0.19,5,10,11,112.0,0.8148260163517345
resnet50,0.19,5,10,11,128.2,0.8144187068272997
resnet101,0.19,5,10,11,57.0,0.8068506537236334
vgg11,0.19,5,10,11,126.80000000000001,0.766987809090693
vgg16,0.19,5,10,11,79.8,0.7595868752514784
vgg19,0.19,5,10,11,124.6,0.7677816932012113
alexnet,0.19,5,10,12,102.20000000000002,0.7237351460832049
fc1,0.19,5,10,12,-10.399999999999999,0.36821088251515466
fc2,0.19,5,10,12,7.200000000000003,0.36996522945483384
googlenet,0.19,5,10,12,99.6,0.774479029096931
lenet,0.19,5,10,12,117.0,0.6143751578642753
resnet34,0.19,5,10,12,111.8,0.81429199385914
resnet50,0.19,5,10,12,138.2,0.8141245808935852
resnet101,0.19,5,10,12,71.4,0.8065620453555095
vgg11,0.19,5,10,12,126.80000000000001,0.766706455243035
vgg16,0.19,5,10,12,91.0,0.7591969763421227
vgg19,0.19,5,10,12,107.0,0.7673093528511475
alexnet,0.19,5,10,13,93.4,0.7239335207685644
fc1,0.19,5,10,13,-8.799999999999997,0.36812636177597424
fc2,0.19,5,10,13,34.400000000000006,0.3698315063814615
